FROM,TO,ROCK,AU,AG,CU,XCOLLAR,YCOLLAR,ZCOLLAR
190.633,193.133,1.0,4.87779,208.8639903,2.32046008,1954.685181,384.528595,649.6762085
193.133,195.633,1.0,4.344,112.5333473,0.14454264,1954.685181,384.528595,649.6762085
195.633,198.133,1.0,3.84882,61.66392256,1.20194702,1954.685181,384.528595,649.6762085
198.133,200.633,2.0,3.64906,84.93056106,0.72598859,1954.685181,384.528595,649.6762085
200.633,202.807,1.0,6.32373,70.21200054,0.87216038,1954.685181,384.528595,649.6762085
0.0,64.661,0.0,0.0,0.0,0.0,2000.908081,362.266571,665.0411377
64.661,64.872,1.0,1.58536,45.43278866,0.0,2000.908081,362.266571,665.0411377
64.872,67.372,1.0,2.38344,67.53344271,2.82834673,2000.908081,362.266571,665.0411377
67.372,69.872,1.0,4.1456,62.07402009,2.17616404,2000.908081,362.266571,665.0411377
69.872,72.372,1.0,6.84446,271.7768196,0.82353182,2000.908081,362.266571,665.0411377
72.372,74.872,1.0,8.17087,195.8381929,3.92935393,2000.908081,362.266571,665.0411377
74.872,77.372,1.0,3.5193,141.6082106,2.12267029,2000.908081,362.266571,665.0411377
77.372,79.872,1.0,3.13901,102.5977987,1.69810262,2000.908081,362.266571,665.0411377
79.872,82.372,1.0,3.13686,109.393932,0.46452379,2000.908081,362.266571,665.0411377
82.372,84.872,1.0,3.9154,104.0672697,1.81812726,2000.908081,362.266571,665.0411377
84.872,87.372,1.0,2.16902,85.51650956,0.55237356,2000.908081,362.266571,665.0411377
87.372,89.872,1.0,1.98791,87.75136027,0.58135987,2000.908081,362.266571,665.0411377
89.872,92.372,1.0,2.08359,30.36330082,0.04999943,2000.908081,362.266571,665.0411377
92.372,94.872,1.0,1.9388,72.006524,1.87840388,2000.908081,362.266571,665.0411377
94.872,97.372,1.0,0.99188,44.55350326,0.0,2000.908081,362.266571,665.0411377
97.372,99.872,1.0,0.74513,8.80091162,0.0,2000.908081,362.266571,665.0411377
99.872,102.372,1.0,0.29979,34.5889779,0.3164778,2000.908081,362.266571,665.0411377
102.372,104.872,1.0,0.52408,25.68855911,0.09810424,2000.908081,362.266571,665.0411377
104.872,107.372,1.0,0.80477,29.76197302,0.52199865,2000.908081,362.266571,665.0411377
107.372,109.872,1.0,1.71878,27.07497441,0.0,2000.908081,362.266571,665.0411377
109.872,112.372,1.0,1.45639,146.5021343,0.0,2000.908081,362.266571,665.0411377
112.372,114.872,1.0,2.81139,110.4415238,1.14922818,2000.908081,362.266571,665.0411377
114.872,117.372,1.0,1.7698,70.54910012,1.09836411,2000.908081,362.266571,665.0411377
117.372,119.872,1.0,3.03594,171.1353819,2.20006963,2000.908081,362.266571,665.0411377
119.872,122.372,1.0,2.65475,74.74862456,0.27223667,2000.908081,362.266571,665.0411377
122.372,124.872,1.0,2.44614,12.86737316,1.17199579,2000.908081,362.266571,665.0411377
124.872,127.372,1.0,2.22872,116.3223543,0.95586531,2000.908081,362.266571,665.0411377
127.372,129.872,1.0,2.96304,41.57738773,0.96876332,2000.908081,362.266571,665.0411377
129.872,132.372,1.0,2.51573,14.36844702,1.34450272,2000.908081,362.266571,665.0411377
132.372,134.872,1.0,2.81364,86.03474176,0.93220096,2000.908081,362.266571,665.0411377
134.872,137.372,1.0,1.16816,30.98088463,0.02821864,2000.908081,362.266571,665.0411377
137.372,139.872,1.0,1.85456,24.0313174,0.0,2000.908081,362.266571,665.0411377
139.872,142.372,1.0,1.72691,34.01896268,0.0,2000.908081,362.266571,665.0411377
142.372,144.872,1.0,3.58456,105.6858361,0.57754616,2000.908081,362.266571,665.0411377
144.872,147.372,1.0,1.46995,63.26721169,0.09633365,2000.908081,362.266571,665.0411377
147.372,149.872,2.0,1.05499,18.66221435,1.43766626,2000.908081,362.266571,665.0411377
149.872,152.372,1.0,0.715,22.76967523,0.0,2000.908081,362.266571,665.0411377
152.372,154.872,2.0,0.48895,31.32693084,0.0,2000.908081,362.266571,665.0411377
154.872,157.372,2.0,1.4071,34.66733477,1.11044628,2000.908081,362.266571,665.0411377
157.372,159.872,2.0,2.23548,115.4031099,0.74834467,2000.908081,362.266571,665.0411377
159.872,162.372,2.0,4.40029,159.8382446,1.72432982,2000.908081,362.266571,665.0411377
162.372,164.872,2.0,3.45419,117.2298262,1.81422647,2000.908081,362.266571,665.0411377
164.872,167.372,2.0,1.22295,89.91412996,0.69265913,2000.908081,362.266571,665.0411377
167.372,169.872,2.0,2.97372,87.916049,0.0,2000.908081,362.266571,665.0411377
169.872,172.111,3.0,4.0639,130.0571801,1.08966784,2000.908081,362.266571,665.0411377
0.0,83.78,0.0,0.0,0.0,0.0,2041.51355,334.4104309,678.5322266
83.78,85.422,1.0,2.0678,66.74696524,0.0,2041.51355,334.4104309,678.5322266
85.422,87.922,1.0,3.49111,100.1634368,2.74620446,2041.51355,334.4104309,678.5322266
87.922,90.422,1.0,5.31778,159.7975444,2.88084021,2041.51355,334.4104309,678.5322266
90.422,92.922,1.0,10.13666,225.5692094,1.41711234,2041.51355,334.4104309,678.5322266
92.922,95.422,1.0,9.55636,319.16292524,2.77838349,2041.51355,334.4104309,678.5322266
95.422,97.922,1.0,5.59913,94.79056634,2.30160953,2041.51355,334.4104309,678.5322266
97.922,100.422,1.0,5.71385,182.11427,0.0,2041.51355,334.4104309,678.5322266
100.422,102.922,1.0,4.97774,162.4676042,0.0,2041.51355,334.4104309,678.5322266
102.922,105.422,1.0,5.32143,45.86452647,3.44794055,2041.51355,334.4104309,678.5322266
105.422,107.922,1.0,5.74964,31.7455486,0.998692,2041.51355,334.4104309,678.5322266
107.922,110.422,1.0,5.27597,166.0396185,3.21267547,2041.51355,334.4104309,678.5322266
110.422,112.922,1.0,2.13356,91.60294742,0.7768064,2041.51355,334.4104309,678.5322266
112.922,115.422,1.0,1.28236,126.7921199,1.88468401,2041.51355,334.4104309,678.5322266
115.422,117.922,1.0,0.79251,28.84596404,0.0,2041.51355,334.4104309,678.5322266
117.922,120.422,1.0,0.0427,20.6010263,0.0,2041.51355,334.4104309,678.5322266
120.422,122.922,1.0,0.60911,84.2891493,0.0,2041.51355,334.4104309,678.5322266
122.922,125.422,1.0,0.84298,25.10344923,0.0,2041.51355,334.4104309,678.5322266
125.422,127.922,1.0,1.61073,85.29089054,1.22473188,2041.51355,334.4104309,678.5322266
127.922,130.422,1.0,1.32974,83.90517494,0.0,2041.51355,334.4104309,678.5322266
130.422,132.922,1.0,1.05793,32.88934647,0.0,2041.51355,334.4104309,678.5322266
132.922,135.422,1.0,1.16415,37.81796059,0.0,2041.51355,334.4104309,678.5322266
135.422,137.922,1.0,0.43545,23.25820426,0.0,2041.51355,334.4104309,678.5322266
137.922,140.422,1.0,0.52841,6.64053085,0.13413482,2041.51355,334.4104309,678.5322266
140.422,142.922,1.0,0.9059,22.12028634,0.59549456,2041.51355,334.4104309,678.5322266
142.922,144.892,1.0,0.9011,39.68198698,0.0,2041.51355,334.4104309,678.5322266
0.0,118.034,0.0,0.0,0.0,0.0,1717.152222,579.7543335,631.9968262
118.034,118.514,2.0,1.2501,63.52094608,0.0,1717.152222,579.7543335,631.9968262
118.514,121.014,1.0,0.79614,34.31701798,0.55354564,1717.152222,579.7543335,631.9968262
121.014,123.514,1.0,1.33154,66.26661017,0.23929829,1717.152222,579.7543335,631.9968262
123.514,126.014,1.0,2.03358,53.26033151,0.52485066,1717.152222,579.7543335,631.9968262
126.014,128.514,2.0,3.22257,49.75785343,0.0,1717.152222,579.7543335,631.9968262
128.514,131.014,1.0,4.72696,178.191194,1.78422049,1717.152222,579.7543335,631.9968262
131.014,133.514,1.0,2.81542,97.07612739,0.0,1717.152222,579.7543335,631.9968262
133.514,136.014,1.0,3.96681,83.78485907,0.0,1717.152222,579.7543335,631.9968262
136.014,138.514,2.0,3.77328,76.19918908,0.84621589,1717.152222,579.7543335,631.9968262
138.514,141.014,2.0,4.08415,146.7865998,3.67003848,1717.152222,579.7543335,631.9968262
141.014,143.514,2.0,3.13703,50.60529702,0.0,1717.152222,579.7543335,631.9968262
143.514,146.014,2.0,2.94253,90.2189948,2.78637188,1717.152222,579.7543335,631.9968262
146.014,148.514,2.0,2.4563,74.15196751,0.0,1717.152222,579.7543335,631.9968262
148.514,151.014,1.0,2.39718,24.61138778,1.01660722,1717.152222,579.7543335,631.9968262
151.014,153.514,1.0,3.47878,51.69561246,2.23761279,1717.152222,579.7543335,631.9968262
153.514,156.014,1.0,5.3404,127.5608665,1.9253411,1717.152222,579.7543335,631.9968262
156.014,158.514,1.0,3.94374,53.52290177,0.87960321,1717.152222,579.7543335,631.9968262
158.514,161.014,1.0,5.53776,31.57118394,2.64697718,1717.152222,579.7543335,631.9968262
161.014,163.514,1.0,6.33457,162.1755055,0.0,1717.152222,579.7543335,631.9968262
163.514,166.014,2.0,7.06265,205.759224,1.40639577,1717.152222,579.7543335,631.9968262
166.014,168.514,2.0,10.74649,319.16292524,3.38232615,1717.152222,579.7543335,631.9968262
168.514,171.014,2.0,10.74649,319.16292524,4.1713358,1717.152222,579.7543335,631.9968262
171.014,173.514,2.0,10.74649,106.3126006,2.60348597,1717.152222,579.7543335,631.9968262
173.514,176.014,1.0,10.49193,266.4770226,3.45888041,1717.152222,579.7543335,631.9968262
176.014,178.514,1.0,8.96704,105.2986358,1.7446866,1717.152222,579.7543335,631.9968262
178.514,181.014,1.0,8.97431,179.8890646,2.49144153,1717.152222,579.7543335,631.9968262
181.014,183.514,1.0,6.17981,191.0537426,2.31125078,1717.152222,579.7543335,631.9968262
183.514,186.014,1.0,3.91676,130.0935068,0.7667052,1717.152222,579.7543335,631.9968262
186.014,188.514,1.0,2.6014,56.67642027,2.63110037,1717.152222,579.7543335,631.9968262
188.514,191.014,1.0,2.72748,48.32224752,2.98103927,1717.152222,579.7543335,631.9968262
191.014,193.514,1.0,1.48974,84.40198176,2.01236844,1717.152222,579.7543335,631.9968262
193.514,196.014,1.0,0.90199,103.0820296,0.61597777,1717.152222,579.7543335,631.9968262
196.014,198.514,1.0,0.87231,35.09053658,0.0,1717.152222,579.7543335,631.9968262
198.514,201.014,1.0,0.87841,20.52173876,0.0,1717.152222,579.7543335,631.9968262
201.014,203.514,1.0,1.17557,41.27360917,0.96941492,1717.152222,579.7543335,631.9968262
203.514,206.014,2.0,1.30273,39.08075964,0.0,1717.152222,579.7543335,631.9968262
206.014,208.514,2.0,1.49244,53.84202164,0.61014879,1717.152222,579.7543335,631.9968262
208.514,211.014,1.0,1.46543,67.74915232,0.0,1717.152222,579.7543335,631.9968262
211.014,213.514,1.0,0.48704,26.38682401,0.0,1717.152222,579.7543335,631.9968262
213.514,216.014,2.0,0.19567,10.60810362,0.0,1717.152222,579.7543335,631.9968262
216.014,218.514,2.0,0.34993,61.27034163,0.0,1717.152222,579.7543335,631.9968262
218.514,221.014,3.0,0.28463,15.97960585,1.10216304,1717.152222,579.7543335,631.9968262
221.014,223.514,2.0,0.58701,7.87523457,0.0,1717.152222,579.7543335,631.9968262
223.514,226.014,2.0,2.77422,17.50162962,0.43717167,1717.152222,579.7543335,631.9968262
226.014,228.514,2.0,2.19773,94.03318548,0.51355034,1717.152222,579.7543335,631.9968262
228.514,231.014,2.0,3.91268,61.66452776,0.0,1717.152222,579.7543335,631.9968262
231.014,233.514,1.0,4.50284,70.70252506,0.61776949,1717.152222,579.7543335,631.9968262
233.514,236.014,1.0,5.3194,43.97491798,3.00432355,1717.152222,579.7543335,631.9968262
236.014,236.114,1.0,5.19897,215.918507,1.85223925,1717.152222,579.7543335,631.9968262
0.0,120.601,0.0,0.0,0.0,0.0,1764.445435,553.8765869,627.3972168
120.601,122.698,2.0,1.03751,31.53144723,1.50466459,1764.445435,553.8765869,627.3972168
122.698,125.198,2.0,0.75934,89.85477475,0.01794531,1764.445435,553.8765869,627.3972168
125.198,127.698,2.0,1.50186,40.5926789,1.45281581,1764.445435,553.8765869,627.3972168
127.698,130.198,2.0,1.38505,48.55242012,0.0,1764.445435,553.8765869,627.3972168
130.198,132.698,2.0,0.50855,32.81718991,0.75459354,1764.445435,553.8765869,627.3972168
132.698,135.198,2.0,1.88271,19.53748863,0.0,1764.445435,553.8765869,627.3972168
135.198,137.698,2.0,3.82342,294.6623759,1.95264823,1764.445435,553.8765869,627.3972168
137.698,140.198,1.0,2.3138,93.8663625,0.50063035,1764.445435,553.8765869,627.3972168
140.198,142.698,1.0,2.19027,52.08243629,0.0,1764.445435,553.8765869,627.3972168
142.698,145.198,1.0,1.6939,97.80881966,1.3797174,1764.445435,553.8765869,627.3972168
145.198,147.698,1.0,1.48219,76.61207413,3.71459781,1764.445435,553.8765869,627.3972168
147.698,150.198,1.0,3.02205,93.73167081,1.93354791,1764.445435,553.8765869,627.3972168
150.198,152.698,1.0,6.18444,120.8484829,1.31273266,1764.445435,553.8765869,627.3972168
152.698,155.198,1.0,4.63381,88.07527983,0.0,1764.445435,553.8765869,627.3972168
155.198,157.698,1.0,5.5731,0.0,2.1415638,1764.445435,553.8765869,627.3972168
157.698,160.198,1.0,6.27756,14.69303099,2.10472891,1764.445435,553.8765869,627.3972168
160.198,162.698,1.0,10.74649,319.16292524,3.13457691,1764.445435,553.8765869,627.3972168
162.698,165.198,1.0,8.16736,158.6812766,2.23307087,1764.445435,553.8765869,627.3972168
165.198,167.698,1.0,6.00922,132.5577139,0.0,1764.445435,553.8765869,627.3972168
167.698,170.198,1.0,8.93489,319.16292524,1.43168614,1764.445435,553.8765869,627.3972168
170.198,172.698,1.0,5.3236,0.0,1.12891745,1764.445435,553.8765869,627.3972168
172.698,175.198,1.0,4.16338,63.68236897,0.0,1764.445435,553.8765869,627.3972168
175.198,177.698,1.0,4.49461,152.0483693,0.08955114,1764.445435,553.8765869,627.3972168
177.698,180.198,1.0,3.96395,120.6899439,0.3691143,1764.445435,553.8765869,627.3972168
180.198,182.698,1.0,4.3604,0.0,0.16634522,1764.445435,553.8765869,627.3972168
182.698,185.198,1.0,2.81352,92.080767,2.20724339,1764.445435,553.8765869,627.3972168
185.198,187.698,1.0,1.48888,63.12108814,0.43499377,1764.445435,553.8765869,627.3972168
187.698,190.198,1.0,1.71965,96.30813952,2.40467104,1764.445435,553.8765869,627.3972168
190.198,192.698,1.0,1.58273,61.59952667,1.35981372,1764.445435,553.8765869,627.3972168
192.698,195.198,1.0,0.7431,33.21257856,0.0,1764.445435,553.8765869,627.3972168
195.198,197.698,1.0,2.19585,106.1456012,0.0,1764.445435,553.8765869,627.3972168
197.698,200.198,1.0,1.66639,45.07266876,0.03485086,1764.445435,553.8765869,627.3972168
200.198,202.698,1.0,1.39146,88.61310483,0.0,1764.445435,553.8765869,627.3972168
202.698,205.198,1.0,0.91099,22.83246926,0.9844157,1764.445435,553.8765869,627.3972168
205.198,207.698,1.0,0.90537,43.42714821,0.0,1764.445435,553.8765869,627.3972168
207.698,210.198,2.0,0.90387,48.80812374,0.95693167,1764.445435,553.8765869,627.3972168
210.198,212.698,2.0,0.5294,12.86448856,0.0,1764.445435,553.8765869,627.3972168
212.698,215.198,2.0,0.81638,36.16295749,0.57811782,1764.445435,553.8765869,627.3972168
215.198,217.698,2.0,0.8299,38.37130341,0.0,1764.445435,553.8765869,627.3972168
217.698,220.198,2.0,1.51834,61.95752556,2.77087381,1764.445435,553.8765869,627.3972168
220.198,222.698,2.0,2.20112,77.2086405,0.0,1764.445435,553.8765869,627.3972168
222.698,225.198,2.0,2.04056,47.82671241,0.94430669,1764.445435,553.8765869,627.3972168
225.198,227.698,3.0,3.98556,93.91574017,1.31451994,1764.445435,553.8765869,627.3972168
227.698,230.198,3.0,3.44786,90.75463383,2.40263913,1764.445435,553.8765869,627.3972168
230.198,232.698,2.0,2.4747,57.64294882,1.79390051,1764.445435,553.8765869,627.3972168
232.698,235.198,2.0,4.03364,200.1679403,2.52477015,1764.445435,553.8765869,627.3972168
235.198,237.698,2.0,3.0861,183.8314156,0.0,1764.445435,553.8765869,627.3972168
237.698,240.198,2.0,2.4933,42.28496862,0.0,1764.445435,553.8765869,627.3972168
240.198,242.698,2.0,2.38413,85.79635109,0.0,1764.445435,553.8765869,627.3972168
242.698,245.198,2.0,2.61306,127.8791724,0.0,1764.445435,553.8765869,627.3972168
245.198,247.697,2.0,2.00201,125.0128354,1.22923461,1764.445435,553.8765869,627.3972168
0.0,128.403,0.0,0.0,0.0,0.0,1806.586548,530.6551514,623.6082153
128.403,130.309,2.0,0.19682,9.21618405,0.0,1806.586548,530.6551514,623.6082153
130.309,132.809,2.0,0.22258,21.28605844,0.0,1806.586548,530.6551514,623.6082153
132.809,135.309,2.0,0.40874,28.87375691,0.0,1806.586548,530.6551514,623.6082153
135.309,137.809,2.0,1.0536,47.03764435,0.0,1806.586548,530.6551514,623.6082153
137.809,140.309,2.0,2.8767,46.84450597,1.12370597,1806.586548,530.6551514,623.6082153
140.309,142.809,2.0,1.93599,129.4718277,0.0,1806.586548,530.6551514,623.6082153
142.809,145.309,1.0,2.93874,99.79631633,1.29162719,1806.586548,530.6551514,623.6082153
145.309,147.809,1.0,3.76698,155.7496057,1.96526641,1806.586548,530.6551514,623.6082153
147.809,150.309,1.0,2.61281,80.38924957,0.40891279,1806.586548,530.6551514,623.6082153
150.309,152.809,1.0,3.61605,9.35736398,0.0,1806.586548,530.6551514,623.6082153
152.809,155.309,1.0,2.69472,68.73474059,0.0,1806.586548,530.6551514,623.6082153
155.309,157.809,1.0,3.66436,64.5977705,1.75219604,1806.586548,530.6551514,623.6082153
157.809,160.309,1.0,4.76262,51.0707435,1.44455607,1806.586548,530.6551514,623.6082153
160.309,162.809,1.0,4.4882,154.2020406,0.0,1806.586548,530.6551514,623.6082153
162.809,165.309,1.0,7.10682,311.5691664,3.00906242,1806.586548,530.6551514,623.6082153
165.309,167.809,1.0,5.77445,155.2660275,0.42393631,1806.586548,530.6551514,623.6082153
167.809,170.309,1.0,3.21002,79.94852957,1.48284436,1806.586548,530.6551514,623.6082153
170.309,172.809,1.0,3.23631,52.18261969,1.90424301,1806.586548,530.6551514,623.6082153
172.809,175.309,1.0,1.93599,69.2226477,1.16992059,1806.586548,530.6551514,623.6082153
175.309,177.809,1.0,2.24054,128.2476323,0.82046705,1806.586548,530.6551514,623.6082153
177.809,180.309,1.0,1.69676,130.1950721,0.80847903,1806.586548,530.6551514,623.6082153
180.309,182.809,1.0,1.56886,51.77487576,0.0,1806.586548,530.6551514,623.6082153
182.809,185.309,1.0,1.17035,29.73117243,0.0296007,1806.586548,530.6551514,623.6082153
185.309,187.809,1.0,1.96898,64.71218521,0.57521546,1806.586548,530.6551514,623.6082153
187.809,190.309,1.0,0.91668,37.67912602,0.0,1806.586548,530.6551514,623.6082153
190.309,192.809,1.0,0.20357,17.34375394,1.89194426,1806.586548,530.6551514,623.6082153
192.809,195.309,1.0,0.21567,67.60431846,0.78448499,1806.586548,530.6551514,623.6082153
195.309,197.809,1.0,0.9144,24.86093883,0.75277135,1806.586548,530.6551514,623.6082153
197.809,200.309,1.0,1.73905,51.95604903,0.0,1806.586548,530.6551514,623.6082153
200.309,202.809,1.0,1.39833,40.62617528,0.60028077,1806.586548,530.6551514,623.6082153
202.809,205.309,1.0,0.94617,29.23610506,0.0,1806.586548,530.6551514,623.6082153
205.309,207.809,1.0,0.68905,61.45261905,0.0,1806.586548,530.6551514,623.6082153
207.809,210.309,1.0,0.91318,38.01745373,0.0,1806.586548,530.6551514,623.6082153
210.309,212.809,1.0,1.13248,37.10976903,0.0,1806.586548,530.6551514,623.6082153
212.809,215.309,1.0,1.65578,43.85844028,2.67660377,1806.586548,530.6551514,623.6082153
215.309,217.809,1.0,1.17481,1.83149001,0.0,1806.586548,530.6551514,623.6082153
217.809,220.309,1.0,1.14113,73.51419359,0.0,1806.586548,530.6551514,623.6082153
220.309,222.809,1.0,1.49282,96.36463104,0.0,1806.586548,530.6551514,623.6082153
222.809,225.309,1.0,1.28276,32.88636976,1.82751238,1806.586548,530.6551514,623.6082153
225.309,227.809,1.0,3.12021,98.76863054,1.28852494,1806.586548,530.6551514,623.6082153
227.809,230.309,1.0,5.19939,39.38938267,0.4792361,1806.586548,530.6551514,623.6082153
230.309,232.809,1.0,4.92456,126.0151696,1.24481777,1806.586548,530.6551514,623.6082153
232.809,235.309,1.0,4.6651,215.6000165,1.7301619,1806.586548,530.6551514,623.6082153
235.309,237.809,1.0,3.8493,0.0,1.85496103,1806.586548,530.6551514,623.6082153
237.809,240.309,1.0,4.45844,80.40861664,0.6670118,1806.586548,530.6551514,623.6082153
240.309,242.809,1.0,3.20643,86.60068042,1.87922085,1806.586548,530.6551514,623.6082153
242.809,245.309,2.0,3.0063,92.07063038,0.96725112,1806.586548,530.6551514,623.6082153
245.309,247.809,1.0,2.12864,77.00622244,0.0,1806.586548,530.6551514,623.6082153
247.809,250.309,1.0,1.98622,158.6590961,0.0,1806.586548,530.6551514,623.6082153
250.309,252.809,1.0,1.7494,37.54459921,3.98900483,1806.586548,530.6551514,623.6082153
252.809,253.394,1.0,1.37673,63.34421301,1.28641693,1806.586548,530.6551514,623.6082153
0.0,123.772,0.0,0.0,0.0,0.0,1852.778198,512.9594116,633.5385132
123.772,125.425,1.0,2.54264,113.3949089,1.3134617,1852.778198,512.9594116,633.5385132
125.425,127.925,1.0,4.89806,94.1379283,0.43489981,1852.778198,512.9594116,633.5385132
127.925,130.425,1.0,3.56131,162.1919538,0.34875881,1852.778198,512.9594116,633.5385132
130.425,132.925,1.0,1.88512,44.81621081,0.0,1852.778198,512.9594116,633.5385132
132.925,135.425,1.0,1.77118,68.16269346,0.08284656,1852.778198,512.9594116,633.5385132
135.425,137.925,1.0,1.42016,63.28125788,0.14555931,1852.778198,512.9594116,633.5385132
137.925,140.425,1.0,0.58575,34.80525019,0.17262594,1852.778198,512.9594116,633.5385132
140.425,142.925,1.0,0.79997,18.76228339,1.1334749,1852.778198,512.9594116,633.5385132
142.925,145.425,1.0,0.43225,23.75350546,0.82729255,1852.778198,512.9594116,633.5385132
145.425,147.925,1.0,0.67268,18.86881036,0.0,1852.778198,512.9594116,633.5385132
147.925,150.425,1.0,0.90142,174.1540494,0.14071801,1852.778198,512.9594116,633.5385132
150.425,152.925,1.0,2.56855,52.46022304,2.86982348,1852.778198,512.9594116,633.5385132
152.925,155.425,1.0,3.23946,76.92763792,1.50124742,1852.778198,512.9594116,633.5385132
155.425,157.925,1.0,2.83853,111.0202636,1.84836391,1852.778198,512.9594116,633.5385132
157.925,160.425,1.0,3.92283,101.2719245,1.52115179,1852.778198,512.9594116,633.5385132
