midx;midy;midz
10735;10785;4085
10725;10795;4085
10735;10795;4085
10725;10785;4095
10735;10785;4095
10725;10795;4095
10735;10795;4095
10745;10785;4085
10755;10785;4085
10745;10795;4085
10755;10795;4085
10745;10785;4095
10755;10785;4095
10745;10795;4095
10755;10795;4095
10765;10785;4085
10775;10785;4085
10765;10795;4085
10775;10795;4085
10765;10785;4095
10775;10785;4095
10765;10795;4095
10775;10795;4095
10785;10785;4085
10795;10785;4085
10785;10795;4085
10795;10795;4085
10785;10785;4095
10795;10785;4095
10785;10795;4095
10795;10795;4095
10805;10785;4085
10815;10785;4085
10805;10795;4085
10815;10795;4085
10805;10785;4095
10815;10785;4095
10805;10795;4095
10815;10795;4095
10825;10785;4085
10835;10785;4085
10825;10795;4085
10835;10795;4085
10825;10785;4095
10835;10785;4095
10825;10795;4095
10835;10795;4095
10845;10785;4085
10855;10785;4085
10845;10795;4085
10855;10795;4085
10845;10785;4095
10855;10785;4095
10845;10795;4095
10855;10795;4095
10865;10785;4085
10875;10785;4085
10865;10795;4085
10875;10795;4085
10865;10785;4095
10875;10785;4095
10865;10795;4095
10875;10795;4095
10885;10785;4085
10895;10785;4085
10885;10795;4085
10895;10795;4085
10885;10785;4095
10895;10785;4095
10885;10795;4095
10895;10795;4095
10905;10785;4085
10915;10785;4085
10905;10795;4085
10915;10795;4085
10905;10785;4095
10915;10785;4095
10905;10795;4095
10915;10795;4095
10925;10785;4085
10935;10785;4085
10925;10795;4085
10935;10795;4085
10925;10785;4095
10935;10785;4095
10925;10795;4095
10935;10795;4095
10945;10785;4085
10955;10785;4085
10945;10795;4085
10955;10795;4085
10945;10785;4095
10955;10785;4095
10945;10795;4095
10955;10795;4095
10965;10785;4085
10975;10785;4085
10965;10795;4085
10975;10795;4085
10965;10785;4095
10975;10785;4095
10965;10795;4095
10975;10795;4095
10985;10785;4085
10995;10785;4085
10985;10795;4085
10995;10795;4085
10985;10785;4095
10995;10785;4095
10985;10795;4095
10995;10795;4095
11005;10785;4085
11015;10785;4085
11005;10795;4085
11015;10795;4085
11005;10785;4095
11015;10785;4095
11005;10795;4095
11015;10795;4095
11025;10785;4085
11035;10785;4085
11025;10795;4085
11035;10795;4085
11025;10785;4095
11035;10785;4095
11025;10795;4095
11035;10795;4095
11045;10785;4085
11055;10785;4085
11045;10795;4085
11055;10795;4085
11045;10785;4095
11055;10785;4095
11045;10795;4095
11055;10795;4095
11065;10785;4085
11065;10795;4085
11065;10785;4095
11065;10795;4095
10535;10805;4085
10525;10815;4085
10535;10815;4085
10545;10805;4085
10555;10805;4085
10545;10815;4085
10555;10815;4085
10565;10805;4085
10575;10805;4085
10565;10815;4085
10575;10815;4085
10585;10805;4085
10595;10805;4085
10585;10815;4085
10595;10815;4085
10605;10805;4085
10615;10805;4085
10605;10815;4085
10615;10815;4085
10625;10805;4085
10635;10805;4085
10625;10815;4085
10635;10815;4085
10645;10805;4085
10655;10805;4085
10645;10815;4085
10655;10815;4085
10665;10805;4085
10675;10805;4085
10665;10815;4085
10675;10815;4085
10685;10805;4085
10695;10805;4085
10685;10815;4085
10695;10815;4085
10695;10805;4095
10685;10815;4095
10695;10815;4095
10705;10805;4085
10715;10805;4085
10705;10815;4085
10715;10815;4085
10705;10805;4095
10715;10805;4095
10705;10815;4095
10715;10815;4095
10725;10805;4085
10735;10805;4085
10725;10815;4085
10735;10815;4085
10725;10805;4095
10735;10805;4095
10725;10815;4095
10735;10815;4095
10745;10805;4085
10755;10805;4085
10745;10815;4085
10755;10815;4085
10745;10805;4095
10755;10805;4095
10745;10815;4095
10755;10815;4095
10765;10805;4085
10775;10805;4085
10765;10815;4085
10775;10815;4085
10765;10805;4095
10775;10805;4095
10765;10815;4095
10775;10815;4095
10785;10805;4085
10795;10805;4085
10785;10815;4085
10795;10815;4085
10785;10805;4095
10795;10805;4095
10785;10815;4095
10795;10815;4095
10805;10805;4085
10815;10805;4085
10805;10815;4085
10815;10815;4085
10805;10805;4095
10815;10805;4095
10805;10815;4095
10815;10815;4095
10825;10805;4085
10835;10805;4085
10825;10815;4085
10835;10815;4085
10825;10805;4095
10835;10805;4095
10825;10815;4095
10835;10815;4095
10845;10805;4085
10855;10805;4085
10845;10815;4085
10855;10815;4085
10845;10805;4095
10855;10805;4095
10845;10815;4095
10855;10815;4095
10865;10805;4085
10875;10805;4085
10865;10815;4085
10875;10815;4085
10865;10805;4095
10875;10805;4095
10865;10815;4095
10875;10815;4095
10885;10805;4085
10895;10805;4085
10885;10815;4085
10895;10815;4085
10885;10805;4095
10895;10805;4095
10885;10815;4095
10895;10815;4095
10905;10805;4085
10915;10805;4085
10905;10815;4085
10915;10815;4085
10905;10805;4095
10915;10805;4095
10905;10815;4095
10915;10815;4095
10925;10805;4085
10935;10805;4085
10925;10815;4085
10935;10815;4085
10925;10805;4095
10935;10805;4095
10925;10815;4095
10935;10815;4095
10945;10805;4085
10955;10805;4085
10945;10815;4085
10955;10815;4085
10945;10805;4095
10955;10805;4095
10945;10815;4095
10955;10815;4095
10965;10805;4085
10975;10805;4085
10965;10815;4085
10975;10815;4085
10965;10805;4095
10975;10805;4095
10965;10815;4095
10975;10815;4095
10985;10805;4085
10995;10805;4085
10985;10815;4085
10995;10815;4085
10985;10805;4095
10995;10805;4095
10985;10815;4095
10995;10815;4095
11005;10805;4085
11015;10805;4085
11005;10815;4085
11015;10815;4085
11005;10805;4095
11015;10805;4095
11005;10815;4095
11015;10815;4095
11025;10805;4085
11035;10805;4085
11025;10815;4085
11035;10815;4085
11025;10805;4095
11035;10805;4095
11025;10815;4095
11035;10815;4095
11045;10805;4085
11055;10805;4085
11045;10815;4085
11055;10815;4085
11045;10805;4095
11055;10805;4095
11045;10815;4095
11055;10815;4095
11065;10805;4085
11065;10815;4085
11065;10805;4095
11065;10815;4095
10515;10825;4085
10505;10835;4085
10515;10835;4085
10525;10825;4085
10535;10825;4085
10525;10835;4085
10535;10835;4085
10545;10825;4085
10555;10825;4085
10545;10835;4085
10555;10835;4085
10565;10825;4085
10575;10825;4085
10565;10835;4085
10575;10835;4085
10585;10825;4085
10595;10825;4085
10585;10835;4085
10595;10835;4085
10605;10825;4085
10615;10825;4085
10605;10835;4085
10615;10835;4085
10625;10825;4085
10635;10825;4085
10625;10835;4085
10635;10835;4085
10645;10825;4085
10655;10825;4085
10645;10835;4085
10655;10835;4085
10665;10825;4085
10675;10825;4085
10665;10835;4085
10675;10835;4085
10675;10825;4095
10665;10835;4095
10675;10835;4095
10685;10825;4085
10695;10825;4085
10685;10835;4085
10695;10835;4085
10685;10825;4095
10695;10825;4095
10685;10835;4095
10695;10835;4095
10705;10825;4085
10715;10825;4085
10705;10835;4085
10715;10835;4085
10705;10825;4095
10715;10825;4095
10705;10835;4095
10715;10835;4095
10725;10825;4085
10735;10825;4085
10725;10835;4085
10735;10835;4085
10725;10825;4095
10735;10825;4095
10725;10835;4095
10735;10835;4095
10745;10825;4085
10755;10825;4085
10745;10835;4085
10755;10835;4085
10745;10825;4095
10755;10825;4095
10745;10835;4095
10755;10835;4095
10765;10825;4085
10775;10825;4085
10765;10835;4085
10775;10835;4085
10765;10825;4095
10775;10825;4095
10765;10835;4095
10775;10835;4095
10785;10825;4085
10795;10825;4085
10785;10835;4085
10795;10835;4085
10785;10825;4095
10795;10825;4095
10785;10835;4095
10795;10835;4095
10805;10825;4085
10815;10825;4085
10805;10835;4085
10815;10835;4085
10805;10825;4095
10815;10825;4095
10805;10835;4095
10815;10835;4095
10825;10825;4085
10835;10825;4085
10825;10835;4085
10835;10835;4085
10825;10825;4095
10835;10825;4095
10825;10835;4095
10835;10835;4095
10845;10825;4085
10855;10825;4085
10845;10835;4085
10855;10835;4085
10845;10825;4095
10855;10825;4095
10845;10835;4095
10855;10835;4095
10865;10825;4085
10875;10825;4085
10865;10835;4085
10875;10835;4085
10865;10825;4095
10875;10825;4095
10865;10835;4095
10875;10835;4095
10885;10825;4085
10895;10825;4085
10885;10835;4085
10895;10835;4085
10885;10825;4095
10895;10825;4095
10885;10835;4095
10895;10835;4095
10905;10825;4085
10915;10825;4085
10905;10835;4085
10915;10835;4085
10905;10825;4095
10915;10825;4095
10905;10835;4095
10915;10835;4095
10925;10825;4085
10935;10825;4085
10925;10835;4085
10935;10835;4085
10925;10825;4095
10935;10825;4095
10925;10835;4095
10935;10835;4095
10945;10825;4085
10955;10825;4085
10945;10835;4085
10955;10835;4085
10945;10825;4095
10955;10825;4095
10945;10835;4095
10955;10835;4095
10965;10825;4085
10975;10825;4085
10965;10835;4085
10975;10835;4085
10965;10825;4095
10975;10825;4095
10965;10835;4095
10975;10835;4095
10985;10825;4085
10995;10825;4085
10985;10835;4085
10995;10835;4085
10985;10825;4095
10995;10825;4095
10985;10835;4095
10995;10835;4095
11005;10825;4085
11015;10825;4085
11005;10835;4085
11015;10835;4085
11005;10825;4095
11015;10825;4095
11005;10835;4095
11015;10835;4095
11025;10825;4085
11035;10825;4085
11025;10835;4085
11035;10835;4085
11025;10825;4095
11035;10825;4095
11025;10835;4095
11035;10835;4095
11045;10825;4085
11055;10825;4085
11045;10835;4085
11055;10835;4085
11045;10825;4095
11055;10825;4095
11045;10835;4095
11055;10835;4095
11065;10825;4085
11065;10835;4085
11065;10825;4095
11065;10835;4095
10495;10845;4085
10485;10855;4085
10495;10855;4085
10505;10845;4085
10515;10845;4085
10505;10855;4085
10515;10855;4085
10525;10845;4085
10535;10845;4085
10525;10855;4085
10535;10855;4085
10545;10845;4085
10555;10845;4085
10545;10855;4085
10555;10855;4085
10565;10845;4085
10575;10845;4085
10565;10855;4085
10575;10855;4085
10585;10845;4085
10595;10845;4085
10585;10855;4085
10595;10855;4085
10605;10845;4085
10615;10845;4085
10605;10855;4085
10615;10855;4085
10625;10845;4085
10635;10845;4085
10625;10855;4085
10635;10855;4085
10645;10845;4085
10655;10845;4085
10645;10855;4085
10655;10855;4085
10655;10845;4095
10645;10855;4095
10655;10855;4095
10665;10845;4085
10675;10845;4085
10665;10855;4085
10675;10855;4085
10665;10845;4095
10675;10845;4095
10665;10855;4095
10675;10855;4095
10685;10845;4085
10695;10845;4085
10685;10855;4085
10695;10855;4085
10685;10845;4095
10695;10845;4095
10685;10855;4095
10695;10855;4095
10705;10845;4085
10715;10845;4085
10705;10855;4085
10715;10855;4085
10705;10845;4095
10715;10845;4095
10705;10855;4095
10715;10855;4095
10725;10845;4085
10735;10845;4085
10725;10855;4085
10735;10855;4085
10725;10845;4095
10735;10845;4095
10725;10855;4095
10735;10855;4095
10745;10845;4085
10755;10845;4085
10745;10855;4085
10755;10855;4085
10745;10845;4095
10755;10845;4095
10745;10855;4095
10755;10855;4095
10765;10845;4085
10775;10845;4085
10765;10855;4085
10775;10855;4085
10765;10845;4095
10775;10845;4095
10765;10855;4095
10775;10855;4095
10785;10845;4085
10795;10845;4085
10785;10855;4085
10795;10855;4085
10785;10845;4095
10795;10845;4095
10785;10855;4095
10795;10855;4095
10805;10845;4085
10815;10845;4085
10805;10855;4085
10815;10855;4085
10805;10845;4095
10815;10845;4095
10805;10855;4095
10815;10855;4095
10825;10845;4085
10835;10845;4085
10825;10855;4085
10835;10855;4085
10825;10845;4095
10835;10845;4095
10825;10855;4095
10835;10855;4095
10845;10845;4085
10855;10845;4085
10845;10855;4085
10855;10855;4085
10845;10845;4095
10855;10845;4095
10845;10855;4095
10855;10855;4095
10865;10845;4085
10875;10845;4085
10865;10855;4085
10875;10855;4085
10865;10845;4095
10875;10845;4095
10865;10855;4095
10875;10855;4095
10885;10845;4085
10895;10845;4085
10885;10855;4085
10895;10855;4085
10885;10845;4095
10895;10845;4095
10885;10855;4095
10895;10855;4095
10905;10845;4085
10915;10845;4085
10905;10855;4085
10915;10855;4085
10905;10845;4095
10915;10845;4095
10905;10855;4095
10915;10855;4095
10925;10845;4085
10935;10845;4085
10925;10855;4085
10935;10855;4085
10925;10845;4095
10935;10845;4095
10925;10855;4095
10935;10855;4095
10945;10845;4085
10955;10845;4085
10945;10855;4085
10955;10855;4085
10945;10845;4095
10955;10845;4095
10945;10855;4095
10955;10855;4095
10965;10845;4085
10975;10845;4085
10965;10855;4085
10975;10855;4085
10965;10845;4095
10975;10845;4095
10965;10855;4095
10975;10855;4095
10985;10845;4085
10995;10845;4085
10985;10855;4085
10995;10855;4085
10985;10845;4095
10995;10845;4095
10985;10855;4095
10995;10855;4095
11005;10845;4085
11015;10845;4085
11005;10855;4085
11015;10855;4085
11005;10845;4095
11015;10845;4095
11005;10855;4095
11015;10855;4095
11025;10845;4085
11035;10845;4085
11025;10855;4085
11035;10855;4085
11025;10845;4095
11035;10845;4095
11025;10855;4095
11035;10855;4095
11045;10845;4085
11055;10845;4085
11045;10855;4085
11055;10855;4085
11045;10845;4095
11055;10845;4095
11045;10855;4095
11055;10855;4095
11065;10845;4085
11065;10855;4085
11065;10845;4095
11065;10855;4095
10425;10875;4085
10435;10875;4085
10445;10875;4085
10455;10875;4085
10465;10865;4085
10475;10865;4085
10465;10875;4085
10475;10875;4085
10485;10865;4085
10495;10865;4085
10485;10875;4085
10495;10875;4085
10505;10865;4085
10515;10865;4085
10505;10875;4085
10515;10875;4085
10525;10865;4085
10535;10865;4085
10525;10875;4085
10535;10875;4085
10545;10865;4085
10555;10865;4085
10545;10875;4085
10555;10875;4085
10565;10865;4085
10575;10865;4085
10565;10875;4085
10575;10875;4085
10585;10865;4085
10595;10865;4085
10585;10875;4085
10595;10875;4085
10605;10865;4085
10615;10865;4085
10605;10875;4085
10615;10875;4085
10625;10865;4085
10635;10865;4085
10625;10875;4085
10635;10875;4085
10635;10865;4095
10635;10875;4095
10645;10865;4085
10655;10865;4085
10645;10875;4085
10655;10875;4085
10645;10865;4095
10655;10865;4095
10645;10875;4095
10655;10875;4095
10665;10865;4085
10675;10865;4085
10665;10875;4085
10675;10875;4085
10665;10865;4095
10675;10865;4095
10665;10875;4095
10675;10875;4095
10685;10865;4085
10695;10865;4085
10685;10875;4085
10695;10875;4085
10685;10865;4095
10695;10865;4095
10685;10875;4095
10695;10875;4095
10705;10865;4085
10715;10865;4085
10705;10875;4085
10715;10875;4085
10705;10865;4095
10715;10865;4095
10705;10875;4095
10715;10875;4095
10725;10865;4085
10735;10865;4085
10725;10875;4085
10735;10875;4085
10725;10865;4095
10735;10865;4095
10725;10875;4095
10735;10875;4095
10745;10865;4085
10755;10865;4085
10745;10875;4085
10755;10875;4085
10745;10865;4095
10755;10865;4095
10745;10875;4095
10755;10875;4095
10765;10865;4085
10775;10865;4085
10765;10875;4085
10775;10875;4085
10765;10865;4095
10775;10865;4095
10765;10875;4095
10775;10875;4095
10785;10865;4085
10795;10865;4085
10785;10875;4085
10795;10875;4085
10785;10865;4095
10795;10865;4095
10785;10875;4095
10795;10875;4095
10805;10865;4085
10815;10865;4085
10805;10875;4085
10815;10875;4085
10805;10865;4095
10815;10865;4095
10805;10875;4095
10815;10875;4095
10825;10865;4085
10835;10865;4085
10825;10875;4085
10835;10875;4085
10825;10865;4095
10835;10865;4095
10825;10875;4095
10835;10875;4095
10845;10865;4085
10855;10865;4085
10845;10875;4085
10855;10875;4085
10845;10865;4095
10855;10865;4095
10845;10875;4095
10855;10875;4095
10865;10865;4085
10875;10865;4085
10865;10875;4085
10875;10875;4085
10865;10865;4095
10875;10865;4095
10865;10875;4095
10875;10875;4095
10885;10865;4085
10895;10865;4085
10885;10875;4085
10895;10875;4085
10885;10865;4095
10895;10865;4095
10885;10875;4095
10895;10875;4095
10905;10865;4085
10915;10865;4085
10905;10875;4085
10915;10875;4085
10905;10865;4095
10915;10865;4095
10905;10875;4095
10915;10875;4095
10925;10865;4085
10935;10865;4085
10925;10875;4085
10935;10875;4085
10925;10865;4095
10935;10865;4095
10925;10875;4095
10935;10875;4095
10945;10865;4085
10955;10865;4085
10945;10875;4085
10955;10875;4085
10945;10865;4095
10955;10865;4095
10945;10875;4095
10955;10875;4095
10965;10865;4085
10975;10865;4085
10965;10875;4085
10975;10875;4085
10965;10865;4095
10975;10865;4095
10965;10875;4095
10975;10875;4095
10985;10865;4085
10995;10865;4085
10985;10875;4085
10995;10875;4085
10985;10865;4095
10995;10865;4095
10985;10875;4095
10995;10875;4095
11005;10865;4085
11015;10865;4085
11005;10875;4085
11015;10875;4085
11005;10865;4095
11015;10865;4095
11005;10875;4095
11015;10875;4095
11025;10865;4085
11035;10865;4085
11025;10875;4085
11035;10875;4085
11025;10865;4095
11035;10865;4095
11025;10875;4095
11035;10875;4095
11045;10865;4085
11055;10865;4085
11045;10875;4085
11055;10875;4085
11045;10865;4095
11055;10865;4095
11045;10875;4095
11055;10875;4095
11065;10865;4085
11065;10875;4085
11065;10865;4095
11065;10875;4095
10325;10895;4085
10335;10895;4085
10345;10895;4085
10355;10895;4085
10375;10885;4085
10365;10895;4085
10375;10895;4085
10385;10885;4085
10395;10885;4085
10385;10895;4085
10395;10895;4085
10405;10885;4085
10415;10885;4085
10405;10895;4085
10415;10895;4085
10425;10885;4085
10435;10885;4085
10425;10895;4085
10435;10895;4085
10445;10885;4085
10455;10885;4085
10445;10895;4085
10455;10895;4085
10465;10885;4085
10475;10885;4085
10465;10895;4085
10475;10895;4085
10485;10885;4085
10495;10885;4085
10485;10895;4085
10495;10895;4085
10505;10885;4085
10515;10885;4085
10505;10895;4085
10515;10895;4085
10525;10885;4085
10535;10885;4085
10525;10895;4085
10535;10895;4085
10545;10885;4085
10555;10885;4085
10545;10895;4085
10555;10895;4085
10565;10885;4085
10575;10885;4085
10565;10895;4085
10575;10895;4085
10585;10885;4085
10595;10885;4085
10585;10895;4085
10595;10895;4085
10605;10885;4085
10615;10885;4085
10605;10895;4085
10615;10895;4085
10615;10895;4095
10625;10885;4085
10635;10885;4085
10625;10895;4085
10635;10895;4085
10625;10885;4095
10635;10885;4095
10625;10895;4095
10635;10895;4095
10645;10885;4085
10655;10885;4085
10645;10895;4085
10655;10895;4085
10645;10885;4095
10655;10885;4095
10645;10895;4095
10655;10895;4095
10665;10885;4085
10675;10885;4085
10665;10895;4085
10675;10895;4085
10665;10885;4095
10675;10885;4095
10665;10895;4095
10675;10895;4095
10685;10885;4085
10695;10885;4085
10685;10895;4085
10695;10895;4085
10685;10885;4095
10695;10885;4095
10685;10895;4095
10695;10895;4095
10705;10885;4085
10715;10885;4085
10705;10895;4085
10715;10895;4085
10705;10885;4095
10715;10885;4095
10705;10895;4095
10715;10895;4095
10725;10885;4085
10735;10885;4085
10725;10895;4085
10735;10895;4085
10725;10885;4095
10735;10885;4095
10725;10895;4095
10735;10895;4095
10745;10885;4085
10755;10885;4085
10745;10895;4085
10755;10895;4085
10745;10885;4095
10755;10885;4095
10745;10895;4095
10755;10895;4095
10765;10885;4085
10775;10885;4085
10765;10895;4085
10775;10895;4085
10765;10885;4095
10775;10885;4095
10765;10895;4095
10775;10895;4095
10785;10885;4085
10795;10885;4085
10785;10895;4085
10795;10895;4085
10785;10885;4095
10795;10885;4095
10785;10895;4095
10795;10895;4095
10805;10885;4085
10815;10885;4085
10805;10895;4085
10815;10895;4085
10805;10885;4095
10815;10885;4095
10805;10895;4095
10815;10895;4095
10825;10885;4085
10835;10885;4085
10825;10895;4085
10835;10895;4085
10825;10885;4095
10835;10885;4095
10825;10895;4095
10835;10895;4095
10845;10885;4085
10855;10885;4085
10845;10895;4085
10855;10895;4085
10845;10885;4095
10855;10885;4095
10845;10895;4095
10855;10895;4095
10865;10885;4085
10875;10885;4085
10865;10895;4085
10875;10895;4085
10865;10885;4095
10875;10885;4095
10865;10895;4095
